policy,slot_index,scale,carbon_intensity,day_ahead_price,real_time_price
optionB_budget0.90_beta0.0200_gamma0.50,2,0,98.0,9.06,7.86
optionB_budget0.90_beta0.0200_gamma0.50,3,0,100.0,10.08,14.696666666666665
optionB_budget0.90_beta0.0200_gamma0.50,4,0,98.0,14.33,34.67416666666667
optionB_budget0.90_beta0.0200_gamma0.50,5,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.0200_gamma0.50,6,0,96.0,35.55,36.14
optionB_budget0.90_beta0.0200_gamma0.50,7,0,93.0,35.33,32.5175
optionB_budget0.90_beta0.0200_gamma0.50,8,0,86.0,30.29,33.76916666666666
optionB_budget0.90_beta0.0200_gamma0.50,9,1,79.0,30.48,14.690833333333332
optionB_budget0.90_beta0.0200_gamma0.50,10,1,67.0,31.4,11.320833333333333
optionB_budget0.90_beta0.0200_gamma0.50,11,2,62.0,33.38,13.204166666666666
optionB_budget0.90_beta0.0200_gamma0.50,12,2,60.0,34.47,2.6
optionB_budget0.90_beta0.0200_gamma0.50,13,2,63.0,37.07,13.165
optionB_budget0.90_beta0.0200_gamma0.50,14,2,62.0,36.14,17.45
optionB_budget0.90_beta0.0200_gamma0.50,15,1,70.0,36.43,31.770833333333332
optionB_budget0.90_beta0.0200_gamma0.50,16,1,75.0,46.88,55.70666666666667
optionB_budget0.90_beta0.0200_gamma0.50,17,1,73.0,54.49,60.38666666666666
optionB_budget0.90_beta0.0200_gamma0.50,18,0,75.0,74.91,244.5533333333333
optionB_budget0.90_beta0.0200_gamma0.50,19,0,81.0,99.9,97.6475
optionB_budget0.90_beta0.0200_gamma0.50,20,0,85.0,63.3,122.53583333333334
optionB_budget0.90_beta0.0200_gamma0.50,21,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.0200_gamma0.50,22,0,91.0,33.65,26.91
optionB_budget0.90_beta0.0200_gamma0.50,23,0,95.0,34.59,21.63083333333333
optionB_budget0.90_beta0.0200_gamma0.50,24,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.0200_gamma0.50,25,1,92.0,9.36,5.970833333333334
optionB_budget0.90_beta0.0200_gamma0.50,26,0,96.0,9.06,7.86
optionB_budget0.90_beta0.0200_gamma0.50,27,0,98.0,10.08,14.696666666666665
optionB_budget0.90_beta0.0200_gamma0.50,28,0,100.0,14.33,34.67416666666667
optionB_budget0.90_beta0.0200_gamma0.50,29,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.0200_gamma0.50,30,0,98.0,35.55,36.14
optionB_budget0.90_beta0.0200_gamma0.50,31,0,96.0,35.33,32.5175
optionB_budget0.90_beta0.0200_gamma0.50,32,0,93.0,30.29,33.76916666666666
optionB_budget0.90_beta0.0200_gamma0.50,33,0,86.0,30.48,14.690833333333332
optionB_budget0.90_beta0.0200_gamma0.50,34,1,79.0,31.4,11.320833333333333
optionB_budget0.90_beta0.0200_gamma0.50,35,1,67.0,33.38,13.204166666666666
optionB_budget0.90_beta0.0200_gamma0.50,36,2,62.0,34.47,2.6
optionB_budget0.90_beta0.0200_gamma0.50,37,2,60.0,37.07,13.165
optionB_budget0.90_beta0.0200_gamma0.50,38,2,63.0,36.14,17.45
optionB_budget0.90_beta0.0200_gamma0.50,39,2,62.0,36.43,31.770833333333332
optionB_budget0.90_beta0.0200_gamma0.50,40,1,70.0,46.88,55.70666666666667
optionB_budget0.90_beta0.0200_gamma0.50,41,0,75.0,54.49,60.38666666666666
optionB_budget0.90_beta0.0200_gamma0.50,42,0,73.0,74.91,244.5533333333333
optionB_budget0.90_beta0.0200_gamma0.50,43,0,75.0,99.9,97.6475
optionB_budget0.90_beta0.0200_gamma0.50,44,0,81.0,63.3,122.53583333333334
optionB_budget0.90_beta0.0200_gamma0.50,45,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.0200_gamma0.50,46,0,85.0,33.65,26.91
optionB_budget0.90_beta0.0200_gamma0.50,47,0,91.0,34.59,21.63083333333333
optionB_budget0.90_beta0.0400_gamma0.50,0,1,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.0400_gamma0.50,1,1,96.0,9.36,5.970833333333334
optionB_budget0.90_beta0.0400_gamma0.50,2,0,98.0,9.06,7.86
optionB_budget0.90_beta0.0400_gamma0.50,3,0,100.0,10.08,14.696666666666665
optionB_budget0.90_beta0.0400_gamma0.50,4,0,98.0,14.33,34.67416666666667
optionB_budget0.90_beta0.0400_gamma0.50,5,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.0400_gamma0.50,6,0,96.0,35.55,36.14
optionB_budget0.90_beta0.0400_gamma0.50,7,0,93.0,35.33,32.5175
optionB_budget0.90_beta0.0400_gamma0.50,8,0,86.0,30.29,33.76916666666666
optionB_budget0.90_beta0.0400_gamma0.50,9,1,79.0,30.48,14.690833333333332
optionB_budget0.90_beta0.0400_gamma0.50,10,1,67.0,31.4,11.320833333333333
optionB_budget0.90_beta0.0400_gamma0.50,11,2,62.0,33.38,13.204166666666666
optionB_budget0.90_beta0.0400_gamma0.50,12,2,60.0,34.47,2.6
optionB_budget0.90_beta0.0400_gamma0.50,13,1,63.0,37.07,13.165
optionB_budget0.90_beta0.0400_gamma0.50,14,2,62.0,36.14,17.45
optionB_budget0.90_beta0.0400_gamma0.50,15,1,70.0,36.43,31.770833333333332
optionB_budget0.90_beta0.0400_gamma0.50,16,0,75.0,46.88,55.70666666666667
optionB_budget0.90_beta0.0400_gamma0.50,17,0,73.0,54.49,60.38666666666666
optionB_budget0.90_beta0.0400_gamma0.50,18,0,75.0,74.91,244.5533333333333
optionB_budget0.90_beta0.0400_gamma0.50,19,0,81.0,99.9,97.6475
optionB_budget0.90_beta0.0400_gamma0.50,20,0,85.0,63.3,122.53583333333334
optionB_budget0.90_beta0.0400_gamma0.50,21,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.0400_gamma0.50,22,0,91.0,33.65,26.91
optionB_budget0.90_beta0.0400_gamma0.50,23,0,95.0,34.59,21.63083333333333
optionB_budget0.90_beta0.0400_gamma0.50,24,1,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.0400_gamma0.50,25,1,92.0,9.36,5.970833333333334
optionB_budget0.90_beta0.0400_gamma0.50,26,1,96.0,9.06,7.86
optionB_budget0.90_beta0.0400_gamma0.50,27,0,98.0,10.08,14.696666666666665
optionB_budget0.90_beta0.0400_gamma0.50,28,0,100.0,14.33,34.67416666666667
optionB_budget0.90_beta0.0400_gamma0.50,29,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.0400_gamma0.50,30,0,98.0,35.55,36.14
optionB_budget0.90_beta0.0400_gamma0.50,31,0,96.0,35.33,32.5175
optionB_budget0.90_beta0.0400_gamma0.50,32,0,93.0,30.29,33.76916666666666
optionB_budget0.90_beta0.0400_gamma0.50,33,0,86.0,30.48,14.690833333333332
optionB_budget0.90_beta0.0400_gamma0.50,34,1,79.0,31.4,11.320833333333333
optionB_budget0.90_beta0.0400_gamma0.50,35,1,67.0,33.38,13.204166666666666
optionB_budget0.90_beta0.0400_gamma0.50,36,2,62.0,34.47,2.6
optionB_budget0.90_beta0.0400_gamma0.50,37,2,60.0,37.07,13.165
optionB_budget0.90_beta0.0400_gamma0.50,38,1,63.0,36.14,17.45
optionB_budget0.90_beta0.0400_gamma0.50,39,2,62.0,36.43,31.770833333333332
optionB_budget0.90_beta0.0400_gamma0.50,40,1,70.0,46.88,55.70666666666667
optionB_budget0.90_beta0.0400_gamma0.50,41,0,75.0,54.49,60.38666666666666
optionB_budget0.90_beta0.0400_gamma0.50,42,0,73.0,74.91,244.5533333333333
optionB_budget0.90_beta0.0400_gamma0.50,43,0,75.0,99.9,97.6475
optionB_budget0.90_beta0.0400_gamma0.50,44,0,81.0,63.3,122.53583333333334
optionB_budget0.90_beta0.0400_gamma0.50,45,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.0400_gamma0.50,46,0,85.0,33.65,26.91
optionB_budget0.90_beta0.0400_gamma0.50,47,0,91.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.10,0,1,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.10,1,0,96.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.10,2,0,98.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.10,3,0,100.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.10,4,0,98.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.10,5,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.10,6,0,96.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.10,7,0,93.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.10,8,0,86.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.10,9,1,79.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.10,10,1,67.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.10,11,2,62.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.10,12,2,60.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.10,13,2,63.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.10,14,2,62.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.10,15,1,70.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.10,16,1,75.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.10,17,1,73.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.10,18,0,75.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.10,19,0,81.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.10,20,0,85.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.10,21,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.10,22,0,91.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.10,23,0,95.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.10,24,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.10,25,1,92.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.10,26,0,96.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.10,27,0,98.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.10,28,0,100.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.10,29,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.10,30,0,98.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.10,31,0,96.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.10,32,0,93.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.10,33,0,86.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.10,34,0,79.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.10,35,1,67.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.10,36,2,62.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.10,37,2,60.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.10,38,2,63.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.10,39,2,62.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.10,40,1,70.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.10,41,1,75.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.10,42,0,73.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.10,43,0,75.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.10,44,0,81.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.10,45,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.10,46,0,85.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.10,47,0,91.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.25,0,1,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.25,1,0,96.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.25,2,0,98.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.25,3,0,100.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.25,4,0,98.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.25,5,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.25,6,0,96.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.25,7,0,93.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.25,8,0,86.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.25,9,1,79.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.25,10,1,67.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.25,11,2,62.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.25,12,2,60.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.25,13,2,63.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.25,14,2,62.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.25,15,1,70.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.25,16,1,75.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.25,17,1,73.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.25,18,0,75.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.25,19,0,81.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.25,20,0,85.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.25,21,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.25,22,0,91.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.25,23,0,95.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.25,24,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.25,25,1,92.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.25,26,0,96.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.25,27,0,98.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.25,28,0,100.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.25,29,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.25,30,0,98.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.25,31,0,96.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.25,32,0,93.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.25,33,0,86.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.25,34,0,79.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.25,35,1,67.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.25,36,2,62.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.25,37,2,60.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.25,38,2,63.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.25,39,2,62.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.25,40,1,70.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.25,41,1,75.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.25,42,0,73.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.25,43,0,75.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.25,44,0,81.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.25,45,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.25,46,0,85.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.25,47,0,91.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.50,0,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.50,1,0,96.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.50,2,0,98.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.50,3,0,100.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.50,4,0,98.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.50,5,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.50,6,0,96.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.50,7,0,93.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.50,8,0,86.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.50,9,1,79.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.50,10,1,67.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.50,11,2,62.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.50,12,2,60.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.50,13,1,63.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.50,14,2,62.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.50,15,1,70.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.50,16,1,75.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.50,17,1,73.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.50,18,0,75.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.50,19,0,81.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.50,20,0,85.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.50,21,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.50,22,0,91.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.50,23,0,95.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.50,24,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.50,25,1,92.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.50,26,0,96.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.50,27,0,98.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.50,28,0,100.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.50,29,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.50,30,0,98.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.50,31,0,96.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.50,32,0,93.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.50,33,0,86.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.50,34,1,79.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.50,35,1,67.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.50,36,2,62.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.50,37,2,60.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.50,38,2,63.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.50,39,2,62.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.50,40,1,70.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.50,41,1,75.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.50,42,0,73.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.50,43,0,75.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.50,44,0,81.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.50,45,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.50,46,0,85.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.50,47,0,91.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.75,0,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.75,1,0,96.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.75,2,0,98.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.75,3,0,100.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.75,4,0,98.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.75,5,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.75,6,0,96.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.75,7,0,93.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.75,8,0,86.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.75,9,1,79.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.75,10,1,67.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.75,11,2,62.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.75,12,2,60.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.75,13,1,63.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.75,14,2,62.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.75,15,1,70.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.75,16,1,75.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.75,17,1,73.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.75,18,0,75.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.75,19,0,81.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.75,20,0,85.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.75,21,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.75,22,0,91.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.75,23,0,95.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma0.75,24,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma0.75,25,1,92.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma0.75,26,0,96.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma0.75,27,0,98.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma0.75,28,0,100.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma0.75,29,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma0.75,30,0,98.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma0.75,31,0,96.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma0.75,32,0,93.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma0.75,33,0,86.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma0.75,34,1,79.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma0.75,35,1,67.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma0.75,36,2,62.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma0.75,37,2,60.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma0.75,38,2,63.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma0.75,39,2,62.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma0.75,40,1,70.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma0.75,41,1,75.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma0.75,42,0,73.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma0.75,43,0,75.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma0.75,44,0,81.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma0.75,45,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma0.75,46,0,85.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma0.75,47,0,91.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma1.00,0,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma1.00,1,0,96.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma1.00,2,0,98.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma1.00,3,0,100.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma1.00,4,0,98.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma1.00,5,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma1.00,6,0,96.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma1.00,7,0,93.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma1.00,8,0,86.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma1.00,9,1,79.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma1.00,10,1,67.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma1.00,11,2,62.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma1.00,12,2,60.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma1.00,13,1,63.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma1.00,14,2,62.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma1.00,15,1,70.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma1.00,16,1,75.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma1.00,17,1,73.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma1.00,18,0,75.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma1.00,19,0,81.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma1.00,20,0,85.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma1.00,21,0,85.0,43.0,28.940833333333334
optionB_budget0.90_beta0.01_gamma1.00,22,0,91.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma1.00,23,0,95.0,34.59,21.63083333333333
optionB_budget0.90_beta0.01_gamma1.00,24,0,92.0,10.14,12.723333333333334
optionB_budget0.90_beta0.01_gamma1.00,25,1,92.0,9.36,5.970833333333334
optionB_budget0.90_beta0.01_gamma1.00,26,0,96.0,9.06,7.86
optionB_budget0.90_beta0.01_gamma1.00,27,0,98.0,10.08,14.696666666666665
optionB_budget0.90_beta0.01_gamma1.00,28,0,100.0,14.33,34.67416666666667
optionB_budget0.90_beta0.01_gamma1.00,29,0,98.0,19.15,26.945000000000004
optionB_budget0.90_beta0.01_gamma1.00,30,0,98.0,35.55,36.14
optionB_budget0.90_beta0.01_gamma1.00,31,0,96.0,35.33,32.5175
optionB_budget0.90_beta0.01_gamma1.00,32,0,93.0,30.29,33.76916666666666
optionB_budget0.90_beta0.01_gamma1.00,33,0,86.0,30.48,14.690833333333332
optionB_budget0.90_beta0.01_gamma1.00,34,1,79.0,31.4,11.320833333333333
optionB_budget0.90_beta0.01_gamma1.00,35,1,67.0,33.38,13.204166666666666
optionB_budget0.90_beta0.01_gamma1.00,36,2,62.0,34.47,2.6
optionB_budget0.90_beta0.01_gamma1.00,37,2,60.0,37.07,13.165
optionB_budget0.90_beta0.01_gamma1.00,38,2,63.0,36.14,17.45
optionB_budget0.90_beta0.01_gamma1.00,39,2,62.0,36.43,31.770833333333332
optionB_budget0.90_beta0.01_gamma1.00,40,1,70.0,46.88,55.70666666666667
optionB_budget0.90_beta0.01_gamma1.00,41,1,75.0,54.49,60.38666666666666
optionB_budget0.90_beta0.01_gamma1.00,42,0,73.0,74.91,244.5533333333333
optionB_budget0.90_beta0.01_gamma1.00,43,0,75.0,99.9,97.6475
optionB_budget0.90_beta0.01_gamma1.00,44,0,81.0,63.3,122.53583333333334
optionB_budget0.90_beta0.01_gamma1.00,45,0,85.0,43.0,28.940833333333334
